State,Site,Rating,Date,Year,Season,Obs,Rep,Treatment,Fungicide,Foci,meanLW,meanST,meanSM,meanRH,meanAT,meanRF,maxLW,maxST,maxSM,maxRH,maxAT,maxRF,minST,minSM,minRH,minAT,DayOfYear
OK,STILL,23,51608,2008,Spring,602,6,CHECK,0,0.0,3.49,19.15,40.57,66.61,17.57,0.17,9.88,22.68,45.94,94.58,24.28,2.9,16.28,37.22,35.36,11.42,137
OK,STILL,24,51708,2008,Spring,103,1,CHECK,0,0.0,3.56,19.57,37.28,67.48,18.3,0.17,9.84,23.2,41.88,94.48,25.08,2.9,16.58,34.08,34.94,12.16,138
OK,STILL,24,51708,2008,Spring,203,2,CHECK,0,0.0,3.56,19.57,37.28,67.48,18.3,0.17,9.84,23.2,41.88,94.48,25.08,2.9,16.58,34.08,34.94,12.16,138
OK,STILL,24,51708,2008,Spring,301,3,CHECK,0,0.0,3.56,19.57,37.28,67.48,18.3,0.17,9.84,23.2,41.88,94.48,25.08,2.9,16.58,34.08,34.94,12.16,138
OK,STILL,24,51708,2008,Spring,403,4,CHECK,0,0.0,3.56,19.57,37.28,67.48,18.3,0.17,9.84,23.2,41.88,94.48,25.08,2.9,16.58,34.08,34.94,12.16,138
OK,STILL,24,51708,2008,Spring,502,5,CHECK,0,0.0,3.56,19.57,37.28,67.48,18.3,0.17,9.84,23.2,41.88,94.48,25.08,2.9,16.58,34.08,34.94,12.16,138
OK,STILL,24,51708,2008,Spring,602,6,CHECK,0,0.0,3.56,19.57,37.28,67.48,18.3,0.17,9.84,23.2,41.88,94.48,25.08,2.9,16.58,34.08,34.94,12.16,138
OK,STILL,25,51808,2008,Spring,103,1,CHECK,0,0.0,4.42,19.85,31.83,65.04,18.17,0.17,12.24,23.38,35.94,97.4,25.62,2.9,16.74,28.98,27.32,10.96,139
OK,STILL,25,51808,2008,Spring,203,2,CHECK,0,0.0,4.42,19.85,31.83,65.04,18.17,0.17,12.24,23.38,35.94,97.4,25.62,2.9,16.74,28.98,27.32,10.96,139
OK,STILL,25,51808,2008,Spring,301,3,CHECK,0,0.0,4.42,19.85,31.83,65.04,18.17,0.17,12.24,23.38,35.94,97.4,25.62,2.9,16.74,28.98,27.32,10.96,139
OK,STILL,25,51808,2008,Spring,403,4,CHECK,0,0.0,4.42,19.85,31.83,65.04,18.17,0.17,12.24,23.38,35.94,97.4,25.62,2.9,16.74,28.98,27.32,10.96,139
OK,STILL,25,51808,2008,Spring,502,5,CHECK,0,0.0,4.42,19.85,31.83,65.04,18.17,0.17,12.24,23.38,35.94,97.4,25.62,2.9,16.74,28.98,27.32,10.96,139
OK,STILL,25,51808,2008,Spring,602,6,CHECK,0,0.0,4.42,19.85,31.83,65.04,18.17,0.17,12.24,23.38,35.94,97.4,25.62,2.9,16.74,28.98,27.32,10.96,139
OK,STILL,26,51908,2008,Spring,103,1,CHECK,0,0.0,4.25,20.4,25.97,60.58,20.04,0.17,12.24,24.26,30.58,97.42,28.32,2.96,17.02,22.98,24.5,12.42,140
OK,STILL,26,51908,2008,Spring,203,2,CHECK,0,0.0,4.25,20.4,25.97,60.58,20.04,0.17,12.24,24.26,30.58,97.42,28.32,2.96,17.02,22.98,24.5,12.42,140
OK,STILL,26,51908,2008,Spring,301,3,CHECK,0,0.0,4.25,20.4,25.97,60.58,20.04,0.17,12.24,24.26,30.58,97.42,28.32,2.96,17.02,22.98,24.5,12.42,140
OK,STILL,26,51908,2008,Spring,403,4,CHECK,0,0.0,4.25,20.4,25.97,60.58,20.04,0.17,12.24,24.26,30.58,97.42,28.32,2.96,17.02,22.98,24.5,12.42,140
OK,STILL,26,51908,2008,Spring,502,5,CHECK,0,0.0,4.25,20.4,25.97,60.58,20.04,0.17,12.24,24.26,30.58,97.42,28.32,2.96,17.02,22.98,24.5,12.42,140
OK,STILL,26,51908,2008,Spring,602,6,CHECK,0,0.0,4.25,20.4,25.97,60.58,20.04,0.17,12.24,24.26,30.58,97.42,28.32,2.96,17.02,22.98,24.5,12.42,140
OK,STILL,27,52008,2008,Spring,103,1,CHECK,0,0.0,4.09,21.17,28.5,57.37,21.16,0.01,12.4,24.92,32.9,97.02,29.16,0.26,17.9,25.12,21.68,13.12,141
OK,STILL,27,52008,2008,Spring,203,2,CHECK,0,0.0,4.09,21.17,28.5,57.37,21.16,0.01,12.4,24.92,32.9,97.02,29.16,0.26,17.9,25.12,21.68,13.12,141
OK,STILL,27,52008,2008,Spring,301,3,CHECK,0,0.0,4.09,21.17,28.5,57.37,21.16,0.01,12.4,24.92,32.9,97.02,29.16,0.26,17.9,25.12,21.68,13.12,141
OK,STILL,27,52008,2008,Spring,403,4,CHECK,0,0.0,4.09,21.17,28.5,57.37,21.16,0.01,12.4,24.92,32.9,97.02,29.16,0.26,17.9,25.12,21.68,13.12,141
OK,STILL,27,52008,2008,Spring,502,5,CHECK,0,0.0,4.09,21.17,28.5,57.37,21.16,0.01,12.4,24.92,32.9,97.02,29.16,0.26,17.9,25.12,21.68,13.12,141
OK,STILL,27,52008,2008,Spring,602,6,CHECK,0,0.0,4.09,21.17,28.5,57.37,21.16,0.01,12.4,24.92,32.9,97.02,29.16,0.26,17.9,25.12,21.68,13.12,141
OK,STILL,28,52108,2008,Spring,103,1,CHECK,0,0.0,3.81,21.5,28.47,57.19,21.7,0.01,12.38,25.08,32.88,96.76,29.64,0.16,18.42,25.26,24.6,13.64,142
OK,STILL,28,52108,2008,Spring,203,2,CHECK,0,0.0,3.81,21.5,28.47,57.19,21.7,0.01,12.38,25.08,32.88,96.76,29.64,0.16,18.42,25.26,24.6,13.64,142
OK,STILL,28,52108,2008,Spring,301,3,CHECK,0,0.0,3.81,21.5,28.47,57.19,21.7,0.01,12.38,25.08,32.88,96.76,29.64,0.16,18.42,25.26,24.6,13.64,142
OK,STILL,28,52108,2008,Spring,403,4,CHECK,0,0.0,3.81,21.5,28.47,57.19,21.7,0.01,12.38,25.08,32.88,96.76,29.64,0.16,18.42,25.26,24.6,13.64,142
OK,STILL,28,52108,2008,Spring,502,5,CHECK,0,0.0,3.81,21.5,28.47,57.19,21.7,0.01,12.38,25.08,32.88,96.76,29.64,0.16,18.42,25.26,24.6,13.64,142
OK,STILL,28,52108,2008,Spring,602,6,CHECK,0,0.0,3.81,21.5,28.47,57.19,21.7,0.01,12.38,25.08,32.88,96.76,29.64,0.16,18.42,25.26,24.6,13.64,142
OK,STILL,29,52208,2008,Spring,103,1,CHECK,0,0.0,2.98,21.89,29.03,58.7,22.78,0.01,11.96,25.1,33.1,94.16,29.7,0.22,19.18,26.04,31.06,15.58,143
OK,STILL,29,52208,2008,Spring,203,2,CHECK,0,0.0,2.98,21.89,29.03,58.7,22.78,0.01,11.96,25.1,33.1,94.16,29.7,0.22,19.18,26.04,31.06,15.58,143
OK,STILL,29,52208,2008,Spring,301,3,CHECK,0,0.0,2.98,21.89,29.03,58.7,22.78,0.01,11.96,25.1,33.1,94.16,29.7,0.22,19.18,26.04,31.06,15.58,143
OK,STILL,29,52208,2008,Spring,403,4,CHECK,0,0.0,2.98,21.89,29.03,58.7,22.78,0.01,11.96,25.1,33.1,94.16,29.7,0.22,19.18,26.04,31.06,15.58,143
OK,STILL,29,52208,2008,Spring,502,5,CHECK,0,0.0,2.98,21.89,29.03,58.7,22.78,0.01,11.96,25.1,33.1,94.16,29.7,0.22,19.18,26.04,31.06,15.58,143
OK,STILL,29,52208,2008,Spring,602,6,CHECK,0,0.0,2.98,21.89,29.03,58.7,22.78,0.01,11.96,25.1,33.1,94.16,29.7,0.22,19.18,26.04,31.06,15.58,143
OK,STILL,30,52308,2008,Spring,103,1,CHECK,0,0.0,2.36,22.27,29.64,63.8,23.52,0.01,11.98,25.06,34.1,93.08,29.32,0.28,19.94,26.6,41.92,17.56,144
OK,STILL,30,52308,2008,Spring,203,2,CHECK,0,1.0,2.36,22.27,29.64,63.8,23.52,0.01,11.98,25.06,34.1,93.08,29.32,0.28,19.94,26.6,41.92,17.56,144
OK,STILL,30,52308,2008,Spring,301,3,CHECK,0,0.0,2.36,22.27,29.64,63.8,23.52,0.01,11.98,25.06,34.1,93.08,29.32,0.28,19.94,26.6,41.92,17.56,144
OK,STILL,30,52308,2008,Spring,403,4,CHECK,0,0.0,2.36,22.27,29.64,63.8,23.52,0.01,11.98,25.06,34.1,93.08,29.32,0.28,19.94,26.6,41.92,17.56,144
OK,STILL,30,52308,2008,Spring,502,5,CHECK,0,2.0,2.36,22.27,29.64,63.8,23.52,0.01,11.98,25.06,34.1,93.08,29.32,0.28,19.94,26.6,41.92,17.56,144
OK,STILL,30,52308,2008,Spring,602,6,CHECK,0,1.0,2.36,22.27,29.64,63.8,23.52,0.01,11.98,25.06,34.1,93.08,29.32,0.28,19.94,26.6,41.92,17.56,144
OK,STILL,31,52408,2008,Spring,103,1,CHECK,0,0.0,2.62,22.48,28.38,72.12,23.23,0.02,11.88,24.66,31.84,94.34,28.02,0.38,20.6,25.96,51.76,17.42,145
OK,STILL,31,52408,2008,Spring,203,2,CHECK,0,0.0,2.62,22.48,28.38,72.12,23.23,0.02,11.88,24.66,31.84,94.34,28.02,0.38,20.6,25.96,51.76,17.42,145
OK,STILL,31,52408,2008,Spring,301,3,CHECK,0,0.0,2.62,22.48,28.38,72.12,23.23,0.02,11.88,24.66,31.84,94.34,28.02,0.38,20.6,25.96,51.76,17.42,145
OK,STILL,31,52408,2008,Spring,403,4,CHECK,0,0.0,2.62,22.48,28.38,72.12,23.23,0.02,11.88,24.66,31.84,94.34,28.02,0.38,20.6,25.96,51.76,17.42,145
OK,STILL,31,52408,2008,Spring,502,5,CHECK,0,0.0,2.62,22.48,28.38,72.12,23.23,0.02,11.88,24.66,31.84,94.34,28.02,0.38,20.6,25.96,51.76,17.42,145
OK,STILL,31,52408,2008,Spring,602,6,CHECK,0,2.0,2.62,22.48,28.38,72.12,23.23,0.02,11.88,24.66,31.84,94.34,28.02,0.38,20.6,25.96,51.76,17.42,145
OK,STILL,32,52508,2008,Spring,103,1,CHECK,0,0.0,1.84,22.77,24.79,74.03,24.24,0.02,11.16,24.98,27.74,92.66,29.14,0.28,20.92,22.44,56.44,18.72,146
OK,STILL,32,52508,2008,Spring,203,2,CHECK,0,0.0,1.84,22.77,24.79,74.03,24.24,0.02,11.16,24.98,27.74,92.66,29.14,0.28,20.92,22.44,56.44,18.72,146
OK,STILL,32,52508,2008,Spring,301,3,CHECK,0,4.0,1.84,22.77,24.79,74.03,24.24,0.02,11.16,24.98,27.74,92.66,29.14,0.28,20.92,22.44,56.44,18.72,146
OK,STILL,32,52508,2008,Spring,403,4,CHECK,0,0.0,1.84,22.77,24.79,74.03,24.24,0.02,11.16,24.98,27.74,92.66,29.14,0.28,20.92,22.44,56.44,18.72,146
OK,STILL,32,52508,2008,Spring,502,5,CHECK,0,0.0,1.84,22.77,24.79,74.03,24.24,0.02,11.16,24.98,27.74,92.66,29.14,0.28,20.92,22.44,56.44,18.72,146
OK,STILL,32,52508,2008,Spring,602,6,CHECK,0,2.0,1.84,22.77,24.79,74.03,24.24,0.02,11.16,24.98,27.74,92.66,29.14,0.28,20.92,22.44,56.44,18.72,146
OK,STILL,33,52608,2008,Spring,103,1,CHECK,0,3.0,1.4,23.45,23.37,75.56,25.48,0.03,10.96,25.54,26.52,92.6,29.92,0.54,21.68,20.92,59.42,20.26,147
OK,STILL,33,52608,2008,Spring,203,2,CHECK,0,4.0,1.4,23.45,23.37,75.56,25.48,0.03,10.96,25.54,26.52,92.6,29.92,0.54,21.68,20.92,59.42,20.26,147
OK,STILL,33,52608,2008,Spring,301,3,CHECK,0,3.0,1.4,23.45,23.37,75.56,25.48,0.03,10.96,25.54,26.52,92.6,29.92,0.54,21.68,20.92,59.42,20.26,147
OK,STILL,33,52608,2008,Spring,403,4,CHECK,0,1.0,1.4,23.45,23.37,75.56,25.48,0.03,10.96,25.54,26.52,92.6,29.92,0.54,21.68,20.92,59.42,20.26,147
OK,STILL,33,52608,2008,Spring,502,5,CHECK,0,3.0,1.4,23.45,23.37,75.56,25.48,0.03,10.96,25.54,26.52,92.6,29.92,0.54,21.68,20.92,59.42,20.26,147
OK,STILL,33,52608,2008,Spring,602,6,CHECK,0,3.0,1.4,23.45,23.37,75.56,25.48,0.03,10.96,25.54,26.52,92.6,29.92,0.54,21.68,20.92,59.42,20.26,147
OK,STILL,34,52708,2008,Spring,103,1,CHECK,0,1.0,1.67,23.81,21.56,77.3,25.14,0.07,11.36,25.92,24.7,94.12,29.52,1.6,22.06,19.28,61.42,20.32,148
OK,STILL,34,52708,2008,Spring,203,2,CHECK,0,3.0,1.67,23.81,21.56,77.3,25.14,0.07,11.36,25.92,24.7,94.12,29.52,1.6,22.06,19.28,61.42,20.32,148
OK,STILL,34,52708,2008,Spring,301,3,CHECK,0,4.0,1.67,23.81,21.56,77.3,25.14,0.07,11.36,25.92,24.7,94.12,29.52,1.6,22.06,19.28,61.42,20.32,148
OK,STILL,34,52708,2008,Spring,403,4,CHECK,0,0.0,1.67,23.81,21.56,77.3,25.14,0.07,11.36,25.92,24.7,94.12,29.52,1.6,22.06,19.28,61.42,20.32,148
OK,STILL,34,52708,2008,Spring,502,5,CHECK,0,5.0,1.67,23.81,21.56,77.3,25.14,0.07,11.36,25.92,24.7,94.12,29.52,1.6,22.06,19.28,61.42,20.32,148
OK,STILL,34,52708,2008,Spring,602,6,CHECK,0,3.0,1.67,23.81,21.56,77.3,25.14,0.07,11.36,25.92,24.7,94.12,29.52,1.6,22.06,19.28,61.42,20.32,148
OK,STILL,35,52808,2008,Spring,103,1,CHECK,0,0.0,1.75,24.13,19.95,77.58,24.96,0.08,11.26,26.42,22.48,95.04,29.52,1.6,22.24,17.8,61.48,20.02,149
OK,STILL,35,52808,2008,Spring,203,2,CHECK,0,2.0,1.75,24.13,19.95,77.58,24.96,0.08,11.26,26.42,22.48,95.04,29.52,1.6,22.24,17.8,61.48,20.02,149
OK,STILL,35,52808,2008,Spring,301,3,CHECK,0,0.0,1.75,24.13,19.95,77.58,24.96,0.08,11.26,26.42,22.48,95.04,29.52,1.6,22.24,17.8,61.48,20.02,149
OK,STILL,35,52808,2008,Spring,403,4,CHECK,0,1.0,1.75,24.13,19.95,77.58,24.96,0.08,11.26,26.42,22.48,95.04,29.52,1.6,22.24,17.8,61.48,20.02,149
OK,STILL,35,52808,2008,Spring,502,5,CHECK,0,1.0,1.75,24.13,19.95,77.58,24.96,0.08,11.26,26.42,22.48,95.04,29.52,1.6,22.24,17.8,61.48,20.02,149
OK,STILL,35,52808,2008,Spring,602,6,CHECK,0,0.0,1.75,24.13,19.95,77.58,24.96,0.08,11.26,26.42,22.48,95.04,29.52,1.6,22.24,17.8,61.48,20.02,149
OK,STILL,36,52908,2008,Spring,103,1,CHECK,0,1.0,1.75,24.38,18.42,76.71,24.96,0.07,11.04,26.82,20.34,95.3,29.84,1.44,22.42,16.66,58.6,20.22,150
OK,STILL,36,52908,2008,Spring,203,2,CHECK,0,0.0,1.75,24.38,18.42,76.71,24.96,0.07,11.04,26.82,20.34,95.3,29.84,1.44,22.42,16.66,58.6,20.22,150
OK,STILL,36,52908,2008,Spring,301,3,CHECK,0,0.0,1.75,24.38,18.42,76.71,24.96,0.07,11.04,26.82,20.34,95.3,29.84,1.44,22.42,16.66,58.6,20.22,150
OK,STILL,36,52908,2008,Spring,403,4,CHECK,0,0.0,1.75,24.38,18.42,76.71,24.96,0.07,11.04,26.82,20.34,95.3,29.84,1.44,22.42,16.66,58.6,20.22,150
OK,STILL,36,52908,2008,Spring,502,5,CHECK,0,0.0,1.75,24.38,18.42,76.71,24.96,0.07,11.04,26.82,20.34,95.3,29.84,1.44,22.42,16.66,58.6,20.22,150
OK,STILL,36,52908,2008,Spring,602,6,CHECK,0,0.0,1.75,24.38,18.42,76.71,24.96,0.07,11.04,26.82,20.34,95.3,29.84,1.44,22.42,16.66,58.6,20.22,150
OK,STILL,37,53008,2008,Spring,103,1,CHECK,0,1.0,1.68,24.63,17.28,76.71,25.09,0.07,9.26,27.12,19.5,95.64,30.12,1.44,22.58,15.92,57.44,20.34,151
OK,STILL,37,53008,2008,Spring,203,2,CHECK,0,0.0,1.68,24.63,17.28,76.71,25.09,0.07,9.26,27.12,19.5,95.64,30.12,1.44,22.58,15.92,57.44,20.34,151
OK,STILL,37,53008,2008,Spring,301,3,CHECK,0,1.0,1.68,24.63,17.28,76.71,25.09,0.07,9.26,27.12,19.5,95.64,30.12,1.44,22.58,15.92,57.44,20.34,151
OK,STILL,37,53008,2008,Spring,403,4,CHECK,0,0.0,1.68,24.63,17.28,76.71,25.09,0.07,9.26,27.12,19.5,95.64,30.12,1.44,22.58,15.92,57.44,20.34,151
OK,STILL,37,53008,2008,Spring,502,5,CHECK,0,0.0,1.68,24.63,17.28,76.71,25.09,0.07,9.26,27.12,19.5,95.64,30.12,1.44,22.58,15.92,57.44,20.34,151
OK,STILL,37,53008,2008,Spring,602,6,CHECK,0,0.0,1.68,24.63,17.28,76.71,25.09,0.07,9.26,27.12,19.5,95.64,30.12,1.44,22.58,15.92,57.44,20.34,151
OK,STILL,38,53108,2008,Spring,103,1,CHECK,0,2.0,1.34,24.91,18.21,75.26,25.3,0.06,8.9,27.56,21.24,93.68,30.42,1.28,22.8,16.64,55.94,20.86,152
OK,STILL,38,53108,2008,Spring,203,2,CHECK,0,1.0,1.34,24.91,18.21,75.26,25.3,0.06,8.9,27.56,21.24,93.68,30.42,1.28,22.8,16.64,55.94,20.86,152
OK,STILL,38,53108,2008,Spring,301,3,CHECK,0,0.0,1.34,24.91,18.21,75.26,25.3,0.06,8.9,27.56,21.24,93.68,30.42,1.28,22.8,16.64,55.94,20.86,152
OK,STILL,38,53108,2008,Spring,403,4,CHECK,0,1.0,1.34,24.91,18.21,75.26,25.3,0.06,8.9,27.56,21.24,93.68,30.42,1.28,22.8,16.64,55.94,20.86,152
OK,STILL,38,53108,2008,Spring,502,5,CHECK,0,0.0,1.34,24.91,18.21,75.26,25.3,0.06,8.9,27.56,21.24,93.68,30.42,1.28,22.8,16.64,55.94,20.86,152
OK,STILL,38,53108,2008,Spring,602,6,CHECK,0,2.0,1.34,24.91,18.21,75.26,25.3,0.06,8.9,27.56,21.24,93.68,30.42,1.28,22.8,16.64,55.94,20.86,152
OK,STILL,39,60108,2008,Spring,103,1,CHECK,0,1.0,1.81,25.21,21.36,75.46,25.47,0.03,9.02,27.92,24.58,94.4,30.88,0.62,23.04,19.6,53.9,20.78,153
OK,STILL,39,60108,2008,Spring,203,2,CHECK,0,0.0,1.81,25.21,21.36,75.46,25.47,0.03,9.02,27.92,24.58,94.4,30.88,0.62,23.04,19.6,53.9,20.78,153
OK,STILL,39,60108,2008,Spring,301,3,CHECK,0,1.0,1.81,25.21,21.36,75.46,25.47,0.03,9.02,27.92,24.58,94.4,30.88,0.62,23.04,19.6,53.9,20.78,153
OK,STILL,39,60108,2008,Spring,403,4,CHECK,0,0.0,1.81,25.21,21.36,75.46,25.47,0.03,9.02,27.92,24.58,94.4,30.88,0.62,23.04,19.6,53.9,20.78,153
OK,STILL,39,60108,2008,Spring,502,5,CHECK,0,0.0,1.81,25.21,21.36,75.46,25.47,0.03,9.02,27.92,24.58,94.4,30.88,0.62,23.04,19.6,53.9,20.78,153
OK,STILL,39,60108,2008,Spring,602,6,CHECK,0,0.0,1.81,25.21,21.36,75.46,25.47,0.03,9.02,27.92,24.58,94.4,30.88,0.62,23.04,19.6,53.9,20.78,153
OK,STILL,40,60208,2008,Spring,103,1,CHECK,0,0.0,1.57,25.43,25.79,73.37,26.09,0.03,7.54,28.06,30.64,94.28,31.72,0.76,23.34,23.1,50.94,21.16,154
OK,STILL,40,60208,2008,Spring,203,2,CHECK,0,0.0,1.57,25.43,25.79,73.37,26.09,0.03,7.54,28.06,30.64,94.28,31.72,0.76,23.34,23.1,50.94,21.16,154
OK,STILL,40,60208,2008,Spring,301,3,CHECK,0,0.0,1.57,25.43,25.79,73.37,26.09,0.03,7.54,28.06,30.64,94.28,31.72,0.76,23.34,23.1,50.94,21.16,154
OK,STILL,40,60208,2008,Spring,403,4,CHECK,0,0.0,1.57,25.43,25.79,73.37,26.09,0.03,7.54,28.06,30.64,94.28,31.72,0.76,23.34,23.1,50.94,21.16,154
OK,STILL,40,60208,2008,Spring,502,5,CHECK,0,0.0,1.57,25.43,25.79,73.37,26.09,0.03,7.54,28.06,30.64,94.28,31.72,0.76,23.34,23.1,50.94,21.16,154
OK,STILL,40,60208,2008,Spring,602,6,CHECK,0,0.0,1.57,25.43,25.79,73.37,26.09,0.03,7.54,28.06,30.64,94.28,31.72,0.76,23.34,23.1,50.94,21.16,154
OK,STILL,41,60308,2008,Spring,103,1,CHECK,0,0.0,1.03,25.69,33.21,68.06,27.15,0.03,5.32,28.36,41.18,87.02,32.54,0.76,23.5,29.18,48.08,22.26,155
OK,STILL,41,60308,2008,Spring,203,2,CHECK,0,0.0,1.03,25.69,33.21,68.06,27.15,0.03,5.32,28.36,41.18,87.02,32.54,0.76,23.5,29.18,48.08,22.26,155
OK,STILL,41,60308,2008,Spring,301,3,CHECK,0,0.0,1.03,25.69,33.21,68.06,27.15,0.03,5.32,28.36,41.18,87.02,32.54,0.76,23.5,29.18,48.08,22.26,155
OK,STILL,41,60308,2008,Spring,403,4,CHECK,0,0.0,1.03,25.69,33.21,68.06,27.15,0.03,5.32,28.36,41.18,87.02,32.54,0.76,23.5,29.18,48.08,22.26,155
OK,STILL,41,60308,2008,Spring,502,5,CHECK,0,0.0,1.03,25.69,33.21,68.06,27.15,0.03,5.32,28.36,41.18,87.02,32.54,0.76,23.5,29.18,48.08,22.26,155
OK,STILL,41,60308,2008,Spring,602,6,CHECK,0,0.0,1.03,25.69,33.21,68.06,27.15,0.03,5.32,28.36,41.18,87.02,32.54,0.76,23.5,29.18,48.08,22.26,155
OK,STILL,42,60408,2008,Spring,103,1,CHECK,0,0.0,1.15,25.82,44.28,65.57,27.53,0.04,7.16,28.46,53.78,83.54,32.48,0.96,23.64,39.5,49.06,22.9,156
OK,STILL,42,60408,2008,Spring,203,2,CHECK,0,5.0,1.15,25.82,44.28,65.57,27.53,0.04,7.16,28.46,53.78,83.54,32.48,0.96,23.64,39.5,49.06,22.9,156
OK,STILL,42,60408,2008,Spring,301,3,CHECK,0,4.0,1.15,25.82,44.28,65.57,27.53,0.04,7.16,28.46,53.78,83.54,32.48,0.96,23.64,39.5,49.06,22.9,156
OK,STILL,42,60408,2008,Spring,403,4,CHECK,0,1.0,1.15,25.82,44.28,65.57,27.53,0.04,7.16,28.46,53.78,83.54,32.48,0.96,23.64,39.5,49.06,22.9,156
OK,STILL,42,60408,2008,Spring,502,5,CHECK,0,1.0,1.15,25.82,44.28,65.57,27.53,0.04,7.16,28.46,53.78,83.54,32.48,0.96,23.64,39.5,49.06,22.9,156
OK,STILL,42,60408,2008,Spring,602,6,CHECK,0,0.0,1.15,25.82,44.28,65.57,27.53,0.04,7.16,28.46,53.78,83.54,32.48,0.96,23.64,39.5,49.06,22.9,156
OK,STILL,43,60508,2008,Spring,103,1,CHECK,0,0.0,1.15,25.74,57.41,63.99,27.8,0.04,7.68,28.12,67.82,84.6,32.4,0.92,23.8,51.36,49.04,22.46,157
OK,STILL,43,60508,2008,Spring,203,2,CHECK,0,0.0,1.15,25.74,57.41,63.99,27.8,0.04,7.68,28.12,67.82,84.6,32.4,0.92,23.8,51.36,49.04,22.46,157
OK,STILL,43,60508,2008,Spring,301,3,CHECK,0,0.0,1.15,25.74,57.41,63.99,27.8,0.04,7.68,28.12,67.82,84.6,32.4,0.92,23.8,51.36,49.04,22.46,157
OK,STILL,43,60508,2008,Spring,403,4,CHECK,0,0.0,1.15,25.74,57.41,63.99,27.8,0.04,7.68,28.12,67.82,84.6,32.4,0.92,23.8,51.36,49.04,22.46,157
OK,STILL,43,60508,2008,Spring,502,5,CHECK,0,0.0,1.15,25.74,57.41,63.99,27.8,0.04,7.68,28.12,67.82,84.6,32.4,0.92,23.8,51.36,49.04,22.46,157
OK,STILL,43,60508,2008,Spring,602,6,CHECK,0,0.0,1.15,25.74,57.41,63.99,27.8,0.04,7.68,28.12,67.82,84.6,32.4,0.92,23.8,51.36,49.04,22.46,157
OK,STILL,44,60608,2008,Spring,103,1,CHECK,0,0.0,1.12,25.71,70.65,62.25,28.04,0.03,7.6,28.2,87.34,83.94,32.8,0.56,23.6,61.24,47.0,22.44,158
OK,STILL,44,60608,2008,Spring,203,2,CHECK,0,0.0,1.12,25.71,70.65,62.25,28.04,0.03,7.6,28.2,87.34,83.94,32.8,0.56,23.6,61.24,47.0,22.44,158
OK,STILL,44,60608,2008,Spring,301,3,CHECK,0,0.0,1.12,25.71,70.65,62.25,28.04,0.03,7.6,28.2,87.34,83.94,32.8,0.56,23.6,61.24,47.0,22.44,158
OK,STILL,44,60608,2008,Spring,403,4,CHECK,0,0.0,1.12,25.71,70.65,62.25,28.04,0.03,7.6,28.2,87.34,83.94,32.8,0.56,23.6,61.24,47.0,22.44,158
OK,STILL,44,60608,2008,Spring,502,5,CHECK,0,0.0,1.12,25.71,70.65,62.25,28.04,0.03,7.6,28.2,87.34,83.94,32.8,0.56,23.6,61.24,47.0,22.44,158
OK,STILL,44,60608,2008,Spring,602,6,CHECK,0,0.0,1.12,25.71,70.65,62.25,28.04,0.03,7.6,28.2,87.34,83.94,32.8,0.56,23.6,61.24,47.0,22.44,158
OK,STILL,45,60708,2008,Spring,103,1,CHECK,0,0.0,1.04,25.7,90.16,61.43,28.28,0.02,6.76,28.06,109.02,80.76,32.54,0.36,23.72,76.32,47.82,23.22,159
OK,STILL,45,60708,2008,Spring,203,2,CHECK,0,0.0,1.04,25.7,90.16,61.43,28.28,0.02,6.76,28.06,109.02,80.76,32.54,0.36,23.72,76.32,47.82,23.22,159
OK,STILL,45,60708,2008,Spring,301,3,CHECK,0,0.0,1.04,25.7,90.16,61.43,28.28,0.02,6.76,28.06,109.02,80.76,32.54,0.36,23.72,76.32,47.82,23.22,159
OK,STILL,45,60708,2008,Spring,403,4,CHECK,0,0.0,1.04,25.7,90.16,61.43,28.28,0.02,6.76,28.06,109.02,80.76,32.54,0.36,23.72,76.32,47.82,23.22,159
OK,STILL,45,60708,2008,Spring,502,5,CHECK,0,0.0,1.04,25.7,90.16,61.43,28.28,0.02,6.76,28.06,109.02,80.76,32.54,0.36,23.72,76.32,47.82,23.22,159
OK,STILL,45,60708,2008,Spring,602,6,CHECK,0,0.0,1.04,25.7,90.16,61.43,28.28,0.02,6.76,28.06,109.02,80.76,32.54,0.36,23.72,76.32,47.82,23.22,159
OK,STILL,46,60808,2008,Spring,103,1,CHECK,0,0.0,1.17,25.64,111.89,63.95,27.9,0.02,9.14,27.78,128.76,87.14,31.94,0.42,23.86,98.58,49.9,21.94,160
OK,STILL,46,60808,2008,Spring,203,2,CHECK,0,0.0,1.17,25.64,111.89,63.95,27.9,0.02,9.14,27.78,128.76,87.14,31.94,0.42,23.86,98.58,49.9,21.94,160
OK,STILL,46,60808,2008,Spring,301,3,CHECK,0,0.0,1.17,25.64,111.89,63.95,27.9,0.02,9.14,27.78,128.76,87.14,31.94,0.42,23.86,98.58,49.9,21.94,160
OK,STILL,46,60808,2008,Spring,403,4,CHECK,0,0.0,1.17,25.64,111.89,63.95,27.9,0.02,9.14,27.78,128.76,87.14,31.94,0.42,23.86,98.58,49.9,21.94,160
OK,STILL,46,60808,2008,Spring,502,5,CHECK,0,0.0,1.17,25.64,111.89,63.95,27.9,0.02,9.14,27.78,128.76,87.14,31.94,0.42,23.86,98.58,49.9,21.94,160
