State,Site,Rating,Date,Year,Season,Obs,Rep,Treatment,Fungicide,Foci,meanLW,meanST,meanSM,meanRH,meanAT,meanRF,maxLW,maxST,maxSM,maxRH,maxAT,maxRF,minST,minSM,minRH,minAT
OK,STILL,5,50309,2009,Spring,602,6,CUR,1,12,4.74,17.58,19.30,89.90,32.17,0.00,11.72,19.09,21.24,98.38,19.39,0.03,16.28,18.14,76.66,12.32
OK,STILL,5,50309,2009,Spring,603,6,PREV,1,2,4.74,17.58,19.30,89.90,32.17,0.00,11.72,19.09,21.24,98.38,19.39,0.03,16.28,18.14,76.66,12.32
OK,STILL,6,50409,2009,Spring,101,1,CUR,1,24,5.02,17.34,19.74,88.74,31.52,0.00,11.40,18.82,21.40,98.62,18.69,0.03,15.89,18.74,73.00,11.56
OK,STILL,6,50409,2009,Spring,102,1,CHECK,0,22,5.02,17.34,19.74,88.74,31.52,0.00,11.40,18.82,21.40,98.62,18.69,0.03,15.89,18.74,73.00,11.56
OK,STILL,6,50409,2009,Spring,103,1,PREV,1,11,5.02,17.34,19.74,88.74,31.52,0.00,11.40,18.82,21.40,98.62,18.69,0.03,15.89,18.74,73.00,11.56
OK,STILL,6,50409,2009,Spring,201,2,PREV,1,37,5.02,17.34,19.74,88.74,31.52,0.00,11.40,18.82,21.40,98.62,18.69,0.03,15.89,18.74,73.00,11.56
OK,STILL,6,50409,2009,Spring,202,2,CHECK,0,44,5.02,17.34,19.74,88.74,31.52,0.00,11.40,18.82,21.40,98.62,18.69,0.03,15.89,18.74,73.00,11.56
OK,STILL,6,50409,2009,Spring,203,2,CUR,1,13,5.02,17.34,19.74,88.74,31.52,0.00,11.40,18.82,21.40,98.62,18.69,0.03,15.89,18.74,73.00,11.56
OK,STILL,6,50409,2009,Spring,301,3,CHECK,0,20,5.02,17.34,19.74,88.74,31.52,0.00,11.40,18.82,21.40,98.62,18.69,0.03,15.89,18.74,73.00,11.56
OK,STILL,6,50409,2009,Spring,302,3,CUR,1,32,5.02,17.34,19.74,88.74,31.52,0.00,11.40,18.82,21.40,98.62,18.69,0.03,15.89,18.74,73.00,11.56
OK,STILL,6,50409,2009,Spring,303,3,PREV,1,5,5.02,17.34,19.74,88.74,31.52,0.00,11.40,18.82,21.40,98.62,18.69,0.03,15.89,18.74,73.00,11.56
OK,STILL,6,50409,2009,Spring,401,4,PREV,1,6,5.02,17.34,19.74,88.74,31.52,0.00,11.40,18.82,21.40,98.62,18.69,0.03,15.89,18.74,73.00,11.56
OK,STILL,6,50409,2009,Spring,402,4,CHECK,0,18,5.02,17.34,19.74,88.74,31.52,0.00,11.40,18.82,21.40,98.62,18.69,0.03,15.89,18.74,73.00,11.56
OK,STILL,6,50409,2009,Spring,403,4,CUR,1,22,5.02,17.34,19.74,88.74,31.52,0.00,11.40,18.82,21.40,98.62,18.69,0.03,15.89,18.74,73.00,11.56
OK,STILL,6,50409,2009,Spring,501,5,CUR,1,23,5.02,17.34,19.74,88.74,31.52,0.00,11.40,18.82,21.40,98.62,18.69,0.03,15.89,18.74,73.00,11.56
OK,STILL,6,50409,2009,Spring,502,5,CHECK,0,8,5.02,17.34,19.74,88.74,31.52,0.00,11.40,18.82,21.40,98.62,18.69,0.03,15.89,18.74,73.00,11.56
OK,STILL,6,50409,2009,Spring,503,5,PREV,1,19,5.02,17.34,19.74,88.74,31.52,0.00,11.40,18.82,21.40,98.62,18.69,0.03,15.89,18.74,73.00,11.56
OK,STILL,6,50409,2009,Spring,601,6,CHECK,0,11,5.02,17.34,19.74,88.74,31.52,0.00,11.40,18.82,21.40,98.62,18.69,0.03,15.89,18.74,73.00,11.56
OK,STILL,6,50409,2009,Spring,602,6,CUR,1,3,5.02,17.34,19.74,88.74,31.52,0.00,11.40,18.82,21.40,98.62,18.69,0.03,15.89,18.74,73.00,11.56
OK,STILL,6,50409,2009,Spring,603,6,PREV,1,7,5.02,17.34,19.74,88.74,31.52,0.00,11.40,18.82,21.40,98.62,18.69,0.03,15.89,18.74,73.00,11.56
OK,STILL,7,50509,2009,Spring,101,1,CUR,1,9,6.79,16.82,19.83,91.09,32.83,0.00,11.92,17.94,21.28,99.22,17.22,0.03,15.53,18.88,76.70,10.69
OK,STILL,7,50509,2009,Spring,102,1,CHECK,0,12,6.79,16.82,19.83,91.09,32.83,0.00,11.92,17.94,21.28,99.22,17.22,0.03,15.53,18.88,76.70,10.69
OK,STILL,7,50509,2009,Spring,103,1,PREV,1,8,6.79,16.82,19.83,91.09,32.83,0.00,11.92,17.94,21.28,99.22,17.22,0.03,15.53,18.88,76.70,10.69
OK,STILL,7,50509,2009,Spring,201,2,PREV,1,6,6.79,16.82,19.83,91.09,32.83,0.00,11.92,17.94,21.28,99.22,17.22,0.03,15.53,18.88,76.70,10.69
OK,STILL,7,50509,2009,Spring,202,2,CHECK,0,20,6.79,16.82,19.83,91.09,32.83,0.00,11.92,17.94,21.28,99.22,17.22,0.03,15.53,18.88,76.70,10.69
OK,STILL,7,50509,2009,Spring,203,2,CUR,1,3,6.79,16.82,19.83,91.09,32.83,0.00,11.92,17.94,21.28,99.22,17.22,0.03,15.53,18.88,76.70,10.69
OK,STILL,7,50509,2009,Spring,301,3,CHECK,0,7,6.79,16.82,19.83,91.09,32.83,0.00,11.92,17.94,21.28,99.22,17.22,0.03,15.53,18.88,76.70,10.69
OK,STILL,7,50509,2009,Spring,302,3,CUR,1,9,6.79,16.82,19.83,91.09,32.83,0.00,11.92,17.94,21.28,99.22,17.22,0.03,15.53,18.88,76.70,10.69
OK,STILL,7,50509,2009,Spring,303,3,PREV,1,0,6.79,16.82,19.83,91.09,32.83,0.00,11.92,17.94,21.28,99.22,17.22,0.03,15.53,18.88,76.70,10.69
OK,STILL,7,50509,2009,Spring,401,4,PREV,1,8,6.79,16.82,19.83,91.09,32.83,0.00,11.92,17.94,21.28,99.22,17.22,0.03,15.53,18.88,76.70,10.69
OK,STILL,7,50509,2009,Spring,402,4,CHECK,0,5,6.79,16.82,19.83,91.09,32.83,0.00,11.92,17.94,21.28,99.22,17.22,0.03,15.53,18.88,76.70,10.69
OK,STILL,7,50509,2009,Spring,403,4,CUR,1,8,6.79,16.82,19.83,91.09,32.83,0.00,11.92,17.94,21.28,99.22,17.22,0.03,15.53,18.88,76.70,10.69
OK,STILL,7,50509,2009,Spring,501,5,CUR,1,5,6.79,16.82,19.83,91.09,32.83,0.00,11.92,17.94,21.28,99.22,17.22,0.03,15.53,18.88,76.70,10.69
OK,STILL,7,50509,2009,Spring,502,5,CHECK,0,3,6.79,16.82,19.83,91.09,32.83,0.00,11.92,17.94,21.28,99.22,17.22,0.03,15.53,18.88,76.70,10.69
OK,STILL,7,50509,2009,Spring,503,5,PREV,1,10,6.79,16.82,19.83,91.09,32.83,0.00,11.92,17.94,21.28,99.22,17.22,0.03,15.53,18.88,76.70,10.69
OK,STILL,7,50509,2009,Spring,601,6,CHECK,0,2,6.79,16.82,19.83,91.09,32.83,0.00,11.92,17.94,21.28,99.22,17.22,0.03,15.53,18.88,76.70,10.69
OK,STILL,7,50509,2009,Spring,602,6,CUR,1,0,6.79,16.82,19.83,91.09,32.83,0.00,11.92,17.94,21.28,99.22,17.22,0.03,15.53,18.88,76.70,10.69
OK,STILL,7,50509,2009,Spring,603,6,PREV,1,0,6.79,16.82,19.83,91.09,32.83,0.00,11.92,17.94,21.28,99.22,17.22,0.03,15.53,18.88,76.70,10.69
OK,STILL,8,50609,2009,Spring,101,1,CUR,1,6,6.23,16.78,19.79,88.59,31.44,0.00,11.62,18.49,21.40,99.20,18.66,0.02,15.39,18.82,69.50,11.50
OK,STILL,8,50609,2009,Spring,102,1,CHECK,0,13,6.23,16.78,19.79,88.59,31.44,0.00,11.62,18.49,21.40,99.20,18.66,0.02,15.39,18.82,69.50,11.50
OK,STILL,8,50609,2009,Spring,103,1,PREV,1,6,6.23,16.78,19.79,88.59,31.44,0.00,11.62,18.49,21.40,99.20,18.66,0.02,15.39,18.82,69.50,11.50
OK,STILL,8,50609,2009,Spring,201,2,PREV,1,22,6.23,16.78,19.79,88.59,31.44,0.00,11.62,18.49,21.40,99.20,18.66,0.02,15.39,18.82,69.50,11.50
OK,STILL,8,50609,2009,Spring,202,2,CHECK,0,14,6.23,16.78,19.79,88.59,31.44,0.00,11.62,18.49,21.40,99.20,18.66,0.02,15.39,18.82,69.50,11.50
OK,STILL,8,50609,2009,Spring,203,2,CUR,1,3,6.23,16.78,19.79,88.59,31.44,0.00,11.62,18.49,21.40,99.20,18.66,0.02,15.39,18.82,69.50,11.50
OK,STILL,8,50609,2009,Spring,301,3,CHECK,0,9,6.23,16.78,19.79,88.59,31.44,0.00,11.62,18.49,21.40,99.20,18.66,0.02,15.39,18.82,69.50,11.50
OK,STILL,8,50609,2009,Spring,302,3,CUR,1,5,6.23,16.78,19.79,88.59,31.44,0.00,11.62,18.49,21.40,99.20,18.66,0.02,15.39,18.82,69.50,11.50
OK,STILL,8,50609,2009,Spring,303,3,PREV,1,18,6.23,16.78,19.79,88.59,31.44,0.00,11.62,18.49,21.40,99.20,18.66,0.02,15.39,18.82,69.50,11.50
OK,STILL,8,50609,2009,Spring,401,4,PREV,1,8,6.23,16.78,19.79,88.59,31.44,0.00,11.62,18.49,21.40,99.20,18.66,0.02,15.39,18.82,69.50,11.50
OK,STILL,8,50609,2009,Spring,402,4,CHECK,0,7,6.23,16.78,19.79,88.59,31.44,0.00,11.62,18.49,21.40,99.20,18.66,0.02,15.39,18.82,69.50,11.50
OK,STILL,8,50609,2009,Spring,403,4,CUR,1,1,6.23,16.78,19.79,88.59,31.44,0.00,11.62,18.49,21.40,99.20,18.66,0.02,15.39,18.82,69.50,11.50
OK,STILL,8,50609,2009,Spring,501,5,CUR,1,1,6.23,16.78,19.79,88.59,31.44,0.00,11.62,18.49,21.40,99.20,18.66,0.02,15.39,18.82,69.50,11.50
OK,STILL,8,50609,2009,Spring,502,5,CHECK,0,3,6.23,16.78,19.79,88.59,31.44,0.00,11.62,18.49,21.40,99.20,18.66,0.02,15.39,18.82,69.50,11.50
OK,STILL,8,50609,2009,Spring,503,5,PREV,1,16,6.23,16.78,19.79,88.59,31.44,0.00,11.62,18.49,21.40,99.20,18.66,0.02,15.39,18.82,69.50,11.50
OK,STILL,8,50609,2009,Spring,601,6,CHECK,0,4,6.23,16.78,19.79,88.59,31.44,0.00,11.62,18.49,21.40,99.20,18.66,0.02,15.39,18.82,69.50,11.50
OK,STILL,8,50609,2009,Spring,602,6,CUR,1,3,6.23,16.78,19.79,88.59,31.44,0.00,11.62,18.49,21.40,99.20,18.66,0.02,15.39,18.82,69.50,11.50
OK,STILL,8,50609,2009,Spring,603,6,PREV,1,3,6.23,16.78,19.79,88.59,31.44,0.00,11.62,18.49,21.40,99.20,18.66,0.02,15.39,18.82,69.50,11.50
OK,STILL,9,50709,2009,Spring,101,1,CUR,1,1,6.46,17.50,20.01,88.49,31.38,0.00,11.54,19.58,21.78,99.62,21.46,0.01,15.86,18.94,66.94,12.00
OK,STILL,9,50709,2009,Spring,102,1,CHECK,0,16,6.46,17.50,20.01,88.49,31.38,0.00,11.54,19.58,21.78,99.62,21.46,0.01,15.86,18.94,66.94,12.00
OK,STILL,9,50709,2009,Spring,103,1,PREV,1,4,6.46,17.50,20.01,88.49,31.38,0.00,11.54,19.58,21.78,99.62,21.46,0.01,15.86,18.94,66.94,12.00
OK,STILL,9,50709,2009,Spring,201,2,PREV,1,8,6.46,17.50,20.01,88.49,31.38,0.00,11.54,19.58,21.78,99.62,21.46,0.01,15.86,18.94,66.94,12.00
OK,STILL,9,50709,2009,Spring,202,2,CHECK,0,2,6.46,17.50,20.01,88.49,31.38,0.00,11.54,19.58,21.78,99.62,21.46,0.01,15.86,18.94,66.94,12.00
OK,STILL,9,50709,2009,Spring,203,2,CUR,1,0,6.46,17.50,20.01,88.49,31.38,0.00,11.54,19.58,21.78,99.62,21.46,0.01,15.86,18.94,66.94,12.00
OK,STILL,9,50709,2009,Spring,301,3,CHECK,0,11,6.46,17.50,20.01,88.49,31.38,0.00,11.54,19.58,21.78,99.62,21.46,0.01,15.86,18.94,66.94,12.00
OK,STILL,9,50709,2009,Spring,302,3,CUR,1,3,6.46,17.50,20.01,88.49,31.38,0.00,11.54,19.58,21.78,99.62,21.46,0.01,15.86,18.94,66.94,12.00
OK,STILL,9,50709,2009,Spring,303,3,PREV,1,10,6.46,17.50,20.01,88.49,31.38,0.00,11.54,19.58,21.78,99.62,21.46,0.01,15.86,18.94,66.94,12.00
OK,STILL,9,50709,2009,Spring,401,4,PREV,1,4,6.46,17.50,20.01,88.49,31.38,0.00,11.54,19.58,21.78,99.62,21.46,0.01,15.86,18.94,66.94,12.00
OK,STILL,9,50709,2009,Spring,402,4,CHECK,0,12,6.46,17.50,20.01,88.49,31.38,0.00,11.54,19.58,21.78,99.62,21.46,0.01,15.86,18.94,66.94,12.00
OK,STILL,9,50709,2009,Spring,403,4,CUR,1,0,6.46,17.50,20.01,88.49,31.38,0.00,11.54,19.58,21.78,99.62,21.46,0.01,15.86,18.94,66.94,12.00
OK,STILL,9,50709,2009,Spring,501,5,CUR,1,4,6.46,17.50,20.01,88.49,31.38,0.00,11.54,19.58,21.78,99.62,21.46,0.01,15.86,18.94,66.94,12.00
OK,STILL,9,50709,2009,Spring,502,5,CHECK,0,4,6.46,17.50,20.01,88.49,31.38,0.00,11.54,19.58,21.78,99.62,21.46,0.01,15.86,18.94,66.94,12.00
OK,STILL,9,50709,2009,Spring,503,5,PREV,1,17,6.46,17.50,20.01,88.49,31.38,0.00,11.54,19.58,21.78,99.62,21.46,0.01,15.86,18.94,66.94,12.00
OK,STILL,9,50709,2009,Spring,601,6,CHECK,0,8,6.46,17.50,20.01,88.49,31.38,0.00,11.54,19.58,21.78,99.62,21.46,0.01,15.86,18.94,66.94,12.00
OK,STILL,9,50709,2009,Spring,602,6,CUR,1,0,6.46,17.50,20.01,88.49,31.38,0.00,11.54,19.58,21.78,99.62,21.46,0.01,15.86,18.94,66.94,12.00
OK,STILL,9,50709,2009,Spring,603,6,PREV,1,5,6.46,17.50,20.01,88.49,31.38,0.00,11.54,19.58,21.78,99.62,21.46,0.01,15.86,18.94,66.94,12.00
OK,STILL,10,50809,2009,Spring,101,1,CUR,1,2,5.55,18.58,20.24,86.64,30.35,0.00,10.66,20.80,21.92,98.36,23.27,0.01,16.89,19.24,66.48,13.87
OK,STILL,10,50809,2009,Spring,102,1,CHECK,0,2,5.55,18.58,20.24,86.64,30.35,0.00,10.66,20.80,21.92,98.36,23.27,0.01,16.89,19.24,66.48,13.87
OK,STILL,10,50809,2009,Spring,103,1,PREV,1,0,5.55,18.58,20.24,86.64,30.35,0.00,10.66,20.80,21.92,98.36,23.27,0.01,16.89,19.24,66.48,13.87
OK,STILL,10,50809,2009,Spring,201,2,PREV,1,7,5.55,18.58,20.24,86.64,30.35,0.00,10.66,20.80,21.92,98.36,23.27,0.01,16.89,19.24,66.48,13.87
OK,STILL,10,50809,2009,Spring,202,2,CHECK,0,5,5.55,18.58,20.24,86.64,30.35,0.00,10.66,20.80,21.92,98.36,23.27,0.01,16.89,19.24,66.48,13.87
OK,STILL,10,50809,2009,Spring,203,2,CUR,1,1,5.55,18.58,20.24,86.64,30.35,0.00,10.66,20.80,21.92,98.36,23.27,0.01,16.89,19.24,66.48,13.87
OK,STILL,10,50809,2009,Spring,301,3,CHECK,0,8,5.55,18.58,20.24,86.64,30.35,0.00,10.66,20.80,21.92,98.36,23.27,0.01,16.89,19.24,66.48,13.87
OK,STILL,10,50809,2009,Spring,302,3,CUR,1,1,5.55,18.58,20.24,86.64,30.35,0.00,10.66,20.80,21.92,98.36,23.27,0.01,16.89,19.24,66.48,13.87
OK,STILL,10,50809,2009,Spring,303,3,PREV,1,3,5.55,18.58,20.24,86.64,30.35,0.00,10.66,20.80,21.92,98.36,23.27,0.01,16.89,19.24,66.48,13.87
OK,STILL,10,50809,2009,Spring,401,4,PREV,1,5,5.55,18.58,20.24,86.64,30.35,0.00,10.66,20.80,21.92,98.36,23.27,0.01,16.89,19.24,66.48,13.87
OK,STILL,10,50809,2009,Spring,402,4,CHECK,0,4,5.55,18.58,20.24,86.64,30.35,0.00,10.66,20.80,21.92,98.36,23.27,0.01,16.89,19.24,66.48,13.87
OK,STILL,10,50809,2009,Spring,403,4,CUR,1,0,5.55,18.58,20.24,86.64,30.35,0.00,10.66,20.80,21.92,98.36,23.27,0.01,16.89,19.24,66.48,13.87
OK,STILL,10,50809,2009,Spring,501,5,CUR,1,1,5.55,18.58,20.24,86.64,30.35,0.00,10.66,20.80,21.92,98.36,23.27,0.01,16.89,19.24,66.48,13.87
OK,STILL,10,50809,2009,Spring,502,5,CHECK,0,1,5.55,18.58,20.24,86.64,30.35,0.00,10.66,20.80,21.92,98.36,23.27,0.01,16.89,19.24,66.48,13.87
OK,STILL,10,50809,2009,Spring,503,5,PREV,1,5,5.55,18.58,20.24,86.64,30.35,0.00,10.66,20.80,21.92,98.36,23.27,0.01,16.89,19.24,66.48,13.87
OK,STILL,10,50809,2009,Spring,601,6,CHECK,0,2,5.55,18.58,20.24,86.64,30.35,0.00,10.66,20.80,21.92,98.36,23.27,0.01,16.89,19.24,66.48,13.87
OK,STILL,10,50809,2009,Spring,602,6,CUR,1,0,5.55,18.58,20.24,86.64,30.35,0.00,10.66,20.80,21.92,98.36,23.27,0.01,16.89,19.24,66.48,13.87
OK,STILL,10,50809,2009,Spring,603,6,PREV,1,0,5.55,18.58,20.24,86.64,30.35,0.00,10.66,20.80,21.92,98.36,23.27,0.01,16.89,19.24,66.48,13.87
OK,STILL,11,50909,2009,Spring,101,1,CUR,1,0,4.36,19.41,20.48,79.49,26.38,0.00,9.72,21.71,21.98,92.70,24.10,0.01,17.77,19.44,61.54,14.93
OK,STILL,11,50909,2009,Spring,102,1,CHECK,0,7,4.36,19.41,20.48,79.49,26.38,0.00,9.72,21.71,21.98,92.70,24.10,0.01,17.77,19.44,61.54,14.93
OK,STILL,11,50909,2009,Spring,103,1,PREV,1,3,4.36,19.41,20.48,79.49,26.38,0.00,9.72,21.71,21.98,92.70,24.10,0.01,17.77,19.44,61.54,14.93
OK,STILL,11,50909,2009,Spring,201,2,PREV,1,5,4.36,19.41,20.48,79.49,26.38,0.00,9.72,21.71,21.98,92.70,24.10,0.01,17.77,19.44,61.54,14.93
OK,STILL,11,50909,2009,Spring,202,2,CHECK,0,6,4.36,19.41,20.48,79.49,26.38,0.00,9.72,21.71,21.98,92.70,24.10,0.01,17.77,19.44,61.54,14.93
OK,STILL,11,50909,2009,Spring,203,2,CUR,1,0,4.36,19.41,20.48,79.49,26.38,0.00,9.72,21.71,21.98,92.70,24.10,0.01,17.77,19.44,61.54,14.93
OK,STILL,11,50909,2009,Spring,301,3,CHECK,0,11,4.36,19.41,20.48,79.49,26.38,0.00,9.72,21.71,21.98,92.70,24.10,0.01,17.77,19.44,61.54,14.93
OK,STILL,11,50909,2009,Spring,302,3,CUR,1,2,4.36,19.41,20.48,79.49,26.38,0.00,9.72,21.71,21.98,92.70,24.10,0.01,17.77,19.44,61.54,14.93
OK,STILL,11,50909,2009,Spring,303,3,PREV,1,0,4.36,19.41,20.48,79.49,26.38,0.00,9.72,21.71,21.98,92.70,24.10,0.01,17.77,19.44,61.54,14.93
OK,STILL,11,50909,2009,Spring,401,4,PREV,1,1,4.36,19.41,20.48,79.49,26.38,0.00,9.72,21.71,21.98,92.70,24.10,0.01,17.77,19.44,61.54,14.93
OK,STILL,11,50909,2009,Spring,402,4,CHECK,0,9,4.36,19.41,20.48,79.49,26.38,0.00,9.72,21.71,21.98,92.70,24.10,0.01,17.77,19.44,61.54,14.93
OK,STILL,11,50909,2009,Spring,403,4,CUR,1,1,4.36,19.41,20.48,79.49,26.38,0.00,9.72,21.71,21.98,92.70,24.10,0.01,17.77,19.44,61.54,14.93
OK,STILL,11,50909,2009,Spring,501,5,CUR,1,0,4.36,19.41,20.48,79.49,26.38,0.00,9.72,21.71,21.98,92.70,24.10,0.01,17.77,19.44,61.54,14.93
OK,STILL,11,50909,2009,Spring,502,5,CHECK,0,3,4.36,19.41,20.48,79.49,26.38,0.00,9.72,21.71,21.98,92.70,24.10,0.01,17.77,19.44,61.54,14.93
OK,STILL,11,50909,2009,Spring,503,5,PREV,1,8,4.36,19.41,20.48,79.49,26.38,0.00,9.72,21.71,21.98,92.70,24.10,0.01,17.77,19.44,61.54,14.93
OK,STILL,11,50909,2009,Spring,601,6,CHECK,0,5,4.36,19.41,20.48,79.49,26.38,0.00,9.72,21.71,21.98,92.70,24.10,0.01,17.77,19.44,61.54,14.93
OK,STILL,11,50909,2009,Spring,602,6,CUR,1,0,4.36,19.41,20.48,79.49,26.38,0.00,9.72,21.71,21.98,92.70,24.10,0.01,17.77,19.44,61.54,14.93
OK,STILL,11,50909,2009,Spring,603,6,PREV,1,0,4.36,19.41,20.48,79.49,26.38,0.00,9.72,21.71,21.98,92.70,24.10,0.01,17.77,19.44,61.54,14.93
OK,STILL,12,51009,2009,Spring,101,1,CUR,1,5,2.44,20.00,21.26,75.26,24.03,0.00,9.36,22.37,22.88,91.00,24.56,0.01,18.30,20.10,56.26,15.14
OK,STILL,12,51009,2009,Spring,102,1,CHECK,0,4,2.44,20.00,21.26,75.26,24.03,0.00,9.36,22.37,22.88,91.00,24.56,0.01,18.30,20.10,56.26,15.14
OK,STILL,12,51009,2009,Spring,103,1,PREV,1,0,2.44,20.00,21.26,75.26,24.03,0.00,9.36,22.37,22.88,91.00,24.56,0.01,18.30,20.10,56.26,15.14
OK,STILL,12,51009,2009,Spring,201,2,PREV,1,5,2.44,20.00,21.26,75.26,24.03,0.00,9.36,22.37,22.88,91.00,24.56,0.01,18.30,20.10,56.26,15.14
OK,STILL,12,51009,2009,Spring,202,2,CHECK,0,1,2.44,20.00,21.26,75.26,24.03,0.00,9.36,22.37,22.88,91.00,24.56,0.01,18.30,20.10,56.26,15.14
OK,STILL,12,51009,2009,Spring,203,2,CUR,1,0,2.44,20.00,21.26,75.26,24.03,0.00,9.36,22.37,22.88,91.00,24.56,0.01,18.30,20.10,56.26,15.14
OK,STILL,12,51009,2009,Spring,301,3,CHECK,0,8,2.44,20.00,21.26,75.26,24.03,0.00,9.36,22.37,22.88,91.00,24.56,0.01,18.30,20.10,56.26,15.14
OK,STILL,12,51009,2009,Spring,302,3,CUR,1,0,2.44,20.00,21.26,75.26,24.03,0.00,9.36,22.37,22.88,91.00,24.56,0.01,18.30,20.10,56.26,15.14
OK,STILL,12,51009,2009,Spring,303,3,PREV,1,2,2.44,20.00,21.26,75.26,24.03,0.00,9.36,22.37,22.88,91.00,24.56,0.01,18.30,20.10,56.26,15.14
OK,STILL,12,51009,2009,Spring,401,4,PREV,1,6,2.44,20.00,21.26,75.26,24.03,0.00,9.36,22.37,22.88,91.00,24.56,0.01,18.30,20.10,56.26,15.14
OK,STILL,12,51009,2009,Spring,402,4,CHECK,0,2,2.44,20.00,21.26,75.26,24.03,0.00,9.36,22.37,22.88,91.00,24.56,0.01,18.30,20.10,56.26,15.14
OK,STILL,12,51009,2009,Spring,403,4,CUR,1,1,2.44,20.00,21.26,75.26,24.03,0.00,9.36,22.37,22.88,91.00,24.56,0.01,18.30,20.10,56.26,15.14
OK,STILL,12,51009,2009,Spring,501,5,CUR,1,1,2.44,20.00,21.26,75.26,24.03,0.00,9.36,22.37,22.88,91.00,24.56,0.01,18.30,20.10,56.26,15.14
OK,STILL,12,51009,2009,Spring,502,5,CHECK,0,0,2.44,20.00,21.26,75.26,24.03,0.00,9.36,22.37,22.88,91.00,24.56,0.01,18.30,20.10,56.26,15.14
OK,STILL,12,51009,2009,Spring,503,5,PREV,1,0,2.44,20.00,21.26,75.26,24.03,0.00,9.36,22.37,22.88,91.00,24.56,0.01,18.30,20.10,56.26,15.14
OK,STILL,12,51009,2009,Spring,601,6,CHECK,0,2,2.44,20.00,21.26,75.26,24.03,0.00,9.36,22.37,22.88,91.00,24.56,0.01,18.30,20.10,56.26,15.14
OK,STILL,12,51009,2009,Spring,602,6,CUR,1,0,2.44,20.00,21.26,75.26,24.03,0.00,9.36,22.37,22.88,91.00,24.56,0.01,18.30,20.10,56.26,15.14
OK,STILL,12,51009,2009,Spring,603,6,PREV,1,0,2.44,20.00,21.26,75.26,24.03,0.00,9.36,22.37,22.88,91.00,24.56,0.01,18.30,20.10,56.26,15.14
OK,STILL,13,51109,2009,Spring,101,1,CUR,1,0,1.67,20.12,22.23,73.60,23.11,0.00,9.10,22.31,23.90,90.26,23.34,0.01,18.44,21.12,56.08,14.46
OK,STILL,13,51109,2009,Spring,102,1,CHECK,0,7,1.67,20.12,22.23,73.60,23.11,0.00,9.10,22.31,23.90,90.26,23.34,0.01,18.44,21.12,56.08,14.46
OK,STILL,13,51109,2009,Spring,103,1,PREV,1,0,1.67,20.12,22.23,73.60,23.11,0.00,9.10,22.31,23.90,90.26,23.34,0.01,18.44,21.12,56.08,14.46
OK,STILL,13,51109,2009,Spring,201,2,PREV,1,3,1.67,20.12,22.23,73.60,23.11,0.00,9.10,22.31,23.90,90.26,23.34,0.01,18.44,21.12,56.08,14.46
OK,STILL,13,51109,2009,Spring,202,2,CHECK,0,2,1.67,20.12,22.23,73.60,23.11,0.00,9.10,22.31,23.90,90.26,23.34,0.01,18.44,21.12,56.08,14.46
OK,STILL,13,51109,2009,Spring,203,2,CUR,1,0,1.67,20.12,22.23,73.60,23.11,0.00,9.10,22.31,23.90,90.26,23.34,0.01,18.44,21.12,56.08,14.46
OK,STILL,13,51109,2009,Spring,301,3,CHECK,0,1,1.67,20.12,22.23,73.60,23.11,0.00,9.10,22.31,23.90,90.26,23.34,0.01,18.44,21.12,56.08,14.46
OK,STILL,13,51109,2009,Spring,302,3,CUR,1,0,1.67,20.12,22.23,73.60,23.11,0.00,9.10,22.31,23.90,90.26,23.34,0.01,18.44,21.12,56.08,14.46
OK,STILL,13,51109,2009,Spring,303,3,PREV,1,1,1.67,20.12,22.23,73.60,23.11,0.00,9.10,22.31,23.90,90.26,23.34,0.01,18.44,21.12,56.08,14.46
OK,STILL,13,51109,2009,Spring,401,4,PREV,1,0,1.67,20.12,22.23,73.60,23.11,0.00,9.10,22.31,23.90,90.26,23.34,0.01,18.44,21.12,56.08,14.46
OK,STILL,13,51109,2009,Spring,402,4,CHECK,0,4,1.67,20.12,22.23,73.60,23.11,0.00,9.10,22.31,23.90,90.26,23.34,0.01,18.44,21.12,56.08,14.46
OK,STILL,13,51109,2009,Spring,403,4,CUR,1,1,1.67,20.12,22.23,73.60,23.11,0.00,9.10,22.31,23.90,90.26,23.34,0.01,18.44,21.12,56.08,14.46
OK,STILL,13,51109,2009,Spring,501,5,CUR,1,2,1.67,20.12,22.23,73.60,23.11,0.00,9.10,22.31,23.90,90.26,23.34,0.01,18.44,21.12,56.08,14.46
OK,STILL,13,51109,2009,Spring,502,5,CHECK,0,8,1.67,20.12,22.23,73.60,23.11,0.00,9.10,22.31,23.90,90.26,23.34,0.01,18.44,21.12,56.08,14.46
OK,STILL,13,51109,2009,Spring,503,5,PREV,1,3,1.67,20.12,22.23,73.60,23.11,0.00,9.10,22.31,23.90,90.26,23.34,0.01,18.44,21.12,56.08,14.46
OK,STILL,13,51109,2009,Spring,601,6,CHECK,0,1,1.67,20.12,22.23,73.60,23.11,0.00,9.10,22.31,23.90,90.26,23.34,0.01,18.44,21.12,56.08,14.46
OK,STILL,13,51109,2009,Spring,602,6,CUR,1,0,1.67,20.12,22.23,73.60,23.11,0.00,9.10,22.31,23.90,90.26,23.34,0.01,18.44,21.12,56.08,14.46
